,baseDate,baseTime,T1H,RN1,REH,PTY,WSD
3844,20220610,0400,22.1,0.6,80.0,1.0,2.3
3845,20220610,0500,22.700001,0.6,75.0,1.0,1.4
3846,20220610,0600,22.1,0.0,76.0,0.0,2.5
3847,20220610,0700,22.0,0.0,71.0,0.0,1.1
3848,20220610,0800,22.1,0.0,72.0,0.0,1.1
3849,20220610,0900,21.5,0.0,77.0,0.0,3.1
3850,20220610,1000,20.799999,0.0,74.0,0.0,1.6
3851,20220610,1100,20.299999,0.0,75.0,0.0,1.5
3852,20220610,1200,19.700001,0.0,76.0,0.0,1.5
3853,20220610,1300,19.200001,0.0,76.0,0.0,2.0
3854,20220610,1400,19.0,0.0,80.0,0.0,1.7
3855,20220610,1500,18.799999,0.0,80.0,0.0,0.6
3856,20220610,1600,18.5,0.0,82.0,0.0,2.1
3857,20220610,1700,18.299999,0.0,84.0,0.0,1.1
3858,20220610,1800,18.0,0.0,85.0,0.0,1.9
3859,20220610,1900,17.799999,0.0,86.0,0.0,0.9
3860,20220610,2000,17.799999,0.0,86.0,0.0,1.1
3861,20220610,2100,19.299999,0.0,84.0,0.0,1.0
3862,20220610,2200,21.299999,0.0,73.0,0.0,0.9
3863,20220610,2300,24.200001,0.0,58.0,0.0,1.5
3864,20220611,0000,26.0,0.0,55.0,0.0,1.2
3865,20220611,0100,28.0,0.0,48.0,0.0,1.8
3866,20220611,0200,29.700001,0.0,40.0,0.0,2.1
3867,20220611,0300,30.799999,0.0,36.0,0.0,3.4
3868,20220611,0400,32.0,0.0,35.0,0.0,3.7
3869,20220611,0500,30.200001,0.0,39.0,0.0,2.5
3870,20220611,0600,32.200001,0.0,36.0,0.0,2.3
3871,20220611,0700,31.6,0.0,38.0,0.0,2.4
3872,20220611,0800,29.700001,0.0,43.0,0.0,3.9
3873,20220611,0900,28.5,0.0,46.0,0.0,3.2
3874,20220611,1000,26.299999,0.0,53.0,0.0,3.8
3875,20220611,1100,25.0,0.0,57.0,0.0,3.3
3876,20220611,1200,23.799999,0.0,59.0,0.0,3.1
3877,20220611,1300,22.700001,0.0,62.0,0.0,2.6
3878,20220611,1400,22.0,0.0,62.0,0.0,2.7
3879,20220611,1500,21.200001,0.0,63.0,0.0,2.3
3880,20220611,1600,20.5,0.0,65.0,0.0,3.7
3881,20220611,1700,20.0,0.0,66.0,0.0,2.4
3882,20220611,1800,19.6,0.0,67.0,0.0,2.0
3883,20220611,1900,19.0,0.0,70.0,0.0,2.2
3884,20220611,2000,19.200001,0.0,69.0,0.0,2.2
3885,20220611,2100,20.700001,0.0,65.0,0.0,2.7
3886,20220611,2200,22.6,0.0,58.0,0.0,2.7
3887,20220611,2300,24.6,0.0,53.0,0.0,2.4
3888,20220612,0000,26.299999,0.0,48.0,0.0,2.4
3889,20220612,0100,27.6,0.0,46.0,0.0,2.3
3890,20220612,0200,29.1,0.0,44.0,0.0,1.7
3891,20220612,0300,30.5,0.0,41.0,0.0,1.4
3892,20220612,0400,30.6,0.0,38.0,0.0,3.0
3893,20220612,0500,31.299999,0.0,38.0,0.0,1.8
3894,20220612,0600,30.4,0.0,43.0,0.0,1.4
3895,20220612,0700,28.700001,0.0,51.0,0.0,3.7
3896,20220612,0800,27.200001,0.0,56.0,0.0,3.5
3897,20220612,0900,25.5,0.0,60.0,0.0,3.1
3898,20220612,1000,24.700001,0.0,64.0,0.0,2.4
3899,20220612,1100,24.0,0.0,67.0,0.0,1.9
3900,20220612,1200,23.299999,0.0,72.0,0.0,2.6
3901,20220612,1300,22.6,0.0,76.0,0.0,2.4
3902,20220612,1400,22.0,0.0,79.0,0.0,1.2
3903,20220612,1500,21.799999,0.0,79.0,0.0,0.7
3904,20220612,1600,21.9,0.1,83.0,1.0,2.3
3905,20220612,1700,21.1,5.0,92.0,1.0,0.6
3906,20220612,1800,20.200001,12.9,92.0,1.0,2.0
3907,20220612,1900,19.700001,0.0,88.0,0.0,2.2
3908,20220612,2000,19.700001,0.0,92.0,0.0,1.7
3909,20220612,2100,20.299999,0.0,92.0,0.0,2.8
3910,20220612,2200,21.9,0.0,78.0,0.0,2.1
3911,20220612,2300,24.200001,0.0,71.0,0.0,2.8
3912,20220613,0000,26.0,0.0,63.0,0.0,2.2
3913,20220613,0100,27.4,0.0,58.0,0.0,2.7
3914,20220613,0200,28.6,0.0,55.0,0.0,2.2
3915,20220613,0300,27.9,0.0,64.0,1.0,4.0
3916,20220613,0400,28.9,0.0,53.0,0.0,2.4
3917,20220613,0500,26.0,0.0,61.0,0.0,2.8
3918,20220613,0600,24.200001,0.0,67.0,0.0,3.4
3919,20220613,0700,25.5,0.0,63.0,0.0,3.1
3920,20220613,0800,24.9,0.0,63.0,0.0,4.4
3921,20220613,0900,24.200001,0.0,62.0,0.0,3.3
3922,20220613,1000,23.1,0.0,63.0,0.0,3.5
3923,20220613,1100,22.5,0.0,60.0,0.0,3.2
3924,20220613,1200,21.9,0.0,57.0,0.0,3.9
3925,20220613,1300,21.299999,0.0,57.0,0.0,3.5
3926,20220613,1400,20.700001,0.0,58.0,0.0,4.0
3927,20220613,1500,20.0,0.0,59.0,0.0,3.5
3928,20220613,1600,19.4,0.0,62.0,0.0,4.1
3929,20220613,1700,19.0,0.0,64.0,0.0,4.0
3930,20220613,1800,18.799999,0.0,66.0,0.0,4.0
3931,20220613,1900,18.6,0.0,66.0,0.0,4.4
3932,20220613,2000,18.799999,0.0,64.0,0.0,4.5
3933,20220613,2100,19.9,0.0,60.0,0.0,4.4
3934,20220613,2200,21.299999,0.0,55.0,0.0,4.2
3935,20220613,2300,23.0,0.0,51.0,0.0,4.4
3936,20220614,0000,24.6,0.0,47.0,0.0,4.9
3937,20220614,0100,26.200001,0.0,44.0,0.0,4.3
3938,20220614,0200,26.799999,0.0,43.0,0.0,2.5
3939,20220614,0300,26.299999,0.0,45.0,0.0,4.4
3940,20220614,0400,25.5,0.0,47.0,0.0,4.1
3941,20220614,0500,24.700001,0.0,49.0,0.0,3.7
3942,20220614,0600,24.0,0.0,50.0,0.0,3.7
3943,20220614,0700,23.1,0.0,52.0,0.0,3.6
3944,20220614,0800,22.200001,0.0,51.0,0.0,4.4
3945,20220614,0900,21.1,0.0,53.0,0.0,4.8
3946,20220614,1000,20.4,0.0,53.0,0.0,4.6
3947,20220614,1100,19.700001,0.0,58.0,0.0,4.1
3948,20220614,1200,19.200001,0.0,61.0,0.0,5.1
3949,20220614,1300,18.6,0.0,65.0,0.0,3.8
3950,20220614,1400,17.700001,0.0,72.0,0.0,3.0
3951,20220614,1500,17.0,0.1,78.0,1.0,2.2
3952,20220614,1600,16.200001,3.6,88.0,1.0,1.7
3953,20220614,1700,15.8,2.7,93.0,1.0,2.5
3954,20220614,1800,15.3,2.6,94.0,1.0,2.5
3955,20220614,1900,15.1,0.2,93.0,0.0,2.0
3956,20220614,2000,14.9,0.2,96.0,0.0,3.4
3957,20220614,2100,15.1,0.1,95.0,0.0,3.2
3958,20220614,2200,15.3,0.5,96.0,1.0,3.1
3959,20220614,2300,15.6,0.5,95.0,0.0,3.5
3960,20220615,0000,16.0,2.0,96.0,1.0,2.6
3961,20220615,0100,16.4,1.9,95.0,0.0,2.5
3962,20220615,0200,16.9,0.7,95.0,1.0,2.6
3963,20220615,0300,17.6,0.0,93.0,0.0,1.6
3964,20220615,0400,17.9,0.9,94.0,1.0,2.3
3965,20220615,0500,18.4,0.5,92.0,0.0,2.5
3966,20220615,0600,19.4,0.0,90.0,0.0,1.8
3967,20220615,0700,19.4,0.0,89.0,0.0,1.4
3968,20220615,0800,19.700001,0.0,89.0,0.0,1.2
3969,20220615,0900,20.0,0.0,87.0,0.0,1.5
3970,20220615,1000,20.0,0.0,87.0,0.0,2.8
3971,20220615,1100,20.0,0.0,87.0,0.0,1.7
3972,20220615,1200,19.5,2.0,92.0,1.0,2.3
3973,20220615,1300,19.299999,0.0,92.0,0.0,0.8
3974,20220615,1400,19.0,0.0,93.0,0.0,1.2
3975,20220615,1500,18.9,0.3,94.0,0.0,1.8
3976,20220615,1600,18.6,0.1,95.0,0.0,2.9
3977,20220615,1700,18.1,0.0,95.0,0.0,3.0
3978,20220615,1800,17.9,0.0,94.0,0.0,2.3
3979,20220615,1900,17.799999,0.0,94.0,0.0,2.9
3980,20220615,2000,17.700001,0.1,94.0,1.0,2.3
3981,20220615,2100,17.799999,0.0,92.0,0.0,3.0
3982,20220615,2200,18.1,0.0,91.0,0.0,1.3
3983,20220615,2300,18.6,0.2,89.0,0.0,2.1
3984,20220616,0000,20.0,0.0,81.0,0.0,2.2
3985,20220616,0100,21.700001,0.0,72.0,0.0,2.1
3986,20220616,0200,21.4,0.0,77.0,0.0,2.6
3987,20220616,0300,21.799999,0.0,72.0,0.0,3.0
3988,20220616,0400,22.299999,0.0,68.0,0.0,2.9
3989,20220616,0500,23.0,0.0,63.0,0.0,2.7
3990,20220616,0600,23.799999,0.0,58.0,0.0,3.4
3991,20220616,0700,24.6,0.0,55.0,0.0,2.2
3992,20220616,0800,24.6,0.0,54.0,0.0,2.2
3993,20220616,0900,23.299999,0.0,59.0,0.0,2.5
3994,20220616,1000,21.799999,0.0,69.0,0.0,2.1
3995,20220616,1100,20.6,0.0,73.0,0.0,1.9
3996,20220616,1200,19.799999,0.0,77.0,0.0,2.1
3997,20220616,1300,19.200001,0.0,76.0,0.0,0.5
3998,20220616,1400,18.700001,0.0,80.0,0.0,0.9
3999,20220616,1500,18.0,0.0,80.0,0.0,0.4
4000,20220616,1600,17.700001,0.0,84.0,0.0,0.1
4001,20220616,1700,17.200001,0.0,87.0,0.0,1.3
4002,20220616,1800,16.9,0.0,88.0,0.0,1.3
4003,20220616,1900,16.6,0.0,90.0,0.0,1.5
4004,20220616,2000,16.9,0.0,91.0,0.0,0.6
4005,20220616,2100,18.299999,0.0,88.0,0.0,1.6
4006,20220616,2200,19.799999,0.0,84.0,0.0,1.1
4007,20220616,2300,20.799999,0.0,81.0,0.0,1.5
4008,20220617,0000,22.1,0.0,78.0,0.0,2.2
4009,20220617,0100,24.1,0.0,70.0,0.0,1.9
4010,20220617,0200,25.299999,0.0,63.0,0.0,2.0
4011,20220617,0300,27.1,0.0,62.0,0.0,2.4
4012,20220617,0400,28.0,0.0,57.0,0.0,2.2
4013,20220617,0500,27.6,0.0,59.0,0.0,3.4
4014,20220617,0600,27.1,0.0,63.0,0.0,3.0
4015,20220617,0700,26.700001,0.0,63.0,0.0,2.6
4016,20220617,0800,26.0,0.0,66.0,0.0,3.1
4017,20220617,0900,25.4,0.0,70.0,0.0,2.8
4018,20220617,1000,24.9,0.0,74.0,0.0,2.3
4019,20220617,1100,23.6,0.0,79.0,0.0,2.2
4020,20220617,1200,23.200001,0.0,81.0,0.0,1.9
4021,20220617,1300,23.0,0.0,82.0,0.0,0.4
4022,20220617,1400,22.799999,0.0,84.0,0.0,1.4
4023,20220617,1500,22.6,0.0,83.0,0.0,0.7
4024,20220617,1600,22.4,0.0,85.0,0.0,1.0
4025,20220617,1700,22.4,0.0,83.0,0.0,2.2
4026,20220617,1800,22.4,0.0,84.0,0.0,1.3
4027,20220617,1900,22.1,0.0,84.0,0.0,0.7
4028,20220617,2000,22.1,0.0,86.0,0.0,0.8
4029,20220617,2100,22.700001,0.0,84.0,0.0,0.8
4030,20220617,2200,23.5,0.0,79.0,0.0,1.3
4031,20220617,2300,23.799999,0.0,77.0,0.0,2.1
4032,20220618,0000,24.1,0.0,75.0,0.0,2.1
4033,20220618,0100,24.6,0.0,73.0,0.0,2.0
4034,20220618,0200,24.4,0.0,74.0,0.0,2.4
4035,20220618,0300,24.4,0.0,74.0,0.0,1.4
4036,20220618,0400,24.1,0.0,78.0,0.0,3.0
4037,20220618,0500,23.9,0.0,81.0,0.0,2.3
4038,20220618,0600,24.6,0.0,77.0,0.0,0.9
4039,20220618,0700,25.0,0.0,75.0,0.0,0.5
4040,20220618,0800,24.799999,0.0,75.0,0.0,2.0
4041,20220618,0900,23.9,0.0,80.0,0.0,3.9
4042,20220618,1000,23.0,0.0,80.0,0.0,2.4
4043,20220618,1100,22.799999,0.0,81.0,0.0,1.9
4044,20220618,1200,22.6,0.0,81.0,0.0,2.0
4045,20220618,1300,22.6,0.0,84.0,0.0,1.4
4046,20220618,1400,22.4,0.0,84.0,0.0,0.0
4047,20220618,1500,22.4,0.0,83.0,0.0,1.3
4048,20220618,1600,22.4,0.0,83.0,0.0,1.4
4049,20220618,1700,22.299999,0.0,86.0,0.0,1.8
4050,20220618,1800,22.299999,0.0,87.0,0.0,1.2
4051,20220618,1900,22.299999,0.0,86.0,0.0,0.7
4052,20220618,2000,22.299999,0.0,86.0,0.0,1.5
4053,20220618,2100,22.5,0.0,84.0,0.0,1.7
4054,20220618,2200,22.700001,0.0,84.0,0.0,0.6
4055,20220618,2300,23.0,0.0,84.0,0.0,1.0
4056,20220619,0000,23.6,0.0,81.0,0.0,1.1
4057,20220619,0100,23.5,0.0,81.0,0.0,2.2
4058,20220619,0200,23.799999,0.0,78.0,0.0,0.9
4059,20220619,0300,24.200001,0.0,78.0,0.0,1.4
4060,20220619,0400,24.200001,0.0,78.0,0.0,2.3
4061,20220619,0500,24.299999,0.0,79.0,0.0,1.8
4062,20220619,0600,24.299999,0.0,79.0,0.0,1.3
4063,20220619,0700,25.0,0.0,76.0,0.0,1.4
4064,20220619,0800,24.9,0.0,75.0,0.0,1.7
4065,20220619,0900,24.6,0.0,76.0,0.0,1.3
4066,20220619,1000,24.200001,0.0,78.0,0.0,0.9
4067,20220619,1100,24.0,0.0,79.0,0.0,1.1
4068,20220619,1200,23.6,0.0,81.0,0.0,1.2
4069,20220619,1300,23.299999,0.0,84.0,0.0,1.2
4070,20220619,1400,22.9,0.0,85.0,0.0,0.2
4071,20220619,1500,22.700001,0.0,87.0,0.0,1.7
4072,20220619,1600,22.5,0.0,90.0,0.0,1.6
4073,20220619,1700,22.5,0.0,91.0,0.0,1.4
4074,20220619,1800,22.200001,0.0,90.0,0.0,0.5
4075,20220619,1900,22.1,0.0,91.0,0.0,0.6
4076,20220619,2000,22.200001,0.0,91.0,0.0,0.7
4077,20220619,2100,22.700001,0.0,89.0,0.0,0.7
4078,20220619,2200,23.5,0.0,85.0,0.0,0.7
4079,20220619,2300,24.299999,0.0,80.0,0.0,0.6
4080,20220620,0000,24.5,0.0,76.0,0.0,0.7
4081,20220620,0100,25.5,0.0,70.0,0.0,1.3
4082,20220620,0200,26.299999,0.0,68.0,0.0,1.9
4083,20220620,0300,27.1,0.0,67.0,0.0,1.7
4084,20220620,0400,28.200001,0.0,62.0,0.0,2.2
4085,20220620,0500,28.6,0.0,63.0,0.0,1.4
4086,20220620,0600,28.9,0.0,60.0,0.0,1.4
4087,20220620,0700,28.700001,0.0,60.0,0.0,1.4
4088,20220620,0800,28.9,0.0,59.0,0.0,2.1
4089,20220620,0900,27.700001,0.0,64.0,0.0,2.6
4090,20220620,1000,26.4,0.0,67.0,0.0,1.5
4091,20220620,1100,25.4,0.0,75.0,0.0,1.8
4092,20220620,1200,24.5,0.0,78.0,0.0,1.9
4093,20220620,1300,24.1,0.0,79.0,0.0,0.5
4094,20220620,1400,23.5,0.0,85.0,0.0,1.6
4095,20220620,1500,22.799999,0.0,87.0,0.0,1.0
4096,20220620,1600,22.299999,0.0,89.0,0.0,1.5
4097,20220620,1700,22.0,0.0,91.0,0.0,1.3
4098,20220620,1800,21.700001,0.0,90.0,0.0,0.8
4099,20220620,1900,21.299999,0.0,90.0,0.0,0.9
4100,20220620,2000,21.4,0.0,92.0,0.0,0.1
4101,20220620,2100,22.6,0.0,90.0,0.0,1.4
4102,20220620,2200,24.299999,0.0,82.0,0.0,0.7
4103,20220620,2300,26.5,0.0,74.0,0.0,1.6
4104,20220621,0000,27.6,0.0,70.0,0.0,1.6
4105,20220621,0100,29.0,0.0,62.0,0.0,2.5
4106,20220621,0200,30.4,0.0,57.0,0.0,2.9
4107,20220621,0300,31.5,0.0,55.0,0.0,3.0
4108,20220621,0400,32.0,0.0,48.0,0.0,2.5
4109,20220621,0500,32.200001,0.0,52.0,0.0,3.5
4110,20220621,0600,32.099998,0.0,54.0,0.0,3.6
4111,20220621,0700,31.5,0.0,55.0,0.0,3.3
4112,20220621,0800,30.5,0.0,56.0,0.0,2.5
4113,20220621,0900,28.6,0.0,61.0,0.0,2.6
4114,20220621,1000,26.700001,0.0,70.0,0.0,2.3
4115,20220621,1100,25.6,0.0,75.0,0.0,2.5
4116,20220621,1200,25.0,0.0,79.0,0.0,2.9
4117,20220621,1300,24.4,0.0,80.0,0.0,3.1
4118,20220621,1400,24.0,0.0,79.0,0.0,2.0
4119,20220621,1500,23.6,0.0,80.0,0.0,2.3
4120,20220621,1600,22.9,0.0,82.0,0.0,1.8
4121,20220621,1700,22.299999,0.0,86.0,0.0,2.2
4122,20220621,1800,21.9,0.0,87.0,0.0,1.9
4123,20220621,1900,22.0,0.0,86.0,0.0,1.7
4124,20220621,2000,22.299999,0.0,86.0,0.0,1.5
4125,20220621,2100,22.700001,0.0,84.0,0.0,2.2
4126,20220621,2200,23.1,0.0,84.0,0.0,1.5
4127,20220621,2300,24.5,0.0,80.0,0.0,0.8
4128,20220622,0000,26.4,0.0,70.0,0.0,1.2
4129,20220622,0100,27.6,0.0,66.0,0.0,2.0
4130,20220622,0200,-1.0,-1.0,-1.0,0.0,-1.0
4131,20220622,0300,29.4,0.0,61.0,0.0,2.0
4132,20220622,0400,29.9,0.0,56.0,0.0,3.0
4133,20220622,0500,30.5,0.0,53.0,0.0,3.2
4134,20220622,0600,30.799999,0.0,45.0,0.0,2.3
4135,20220622,0700,29.4,0.0,54.0,0.0,3.1
4136,20220622,0800,28.299999,0.0,60.0,0.0,2.9
4137,20220622,0900,27.5,0.0,61.0,0.0,2.4
4138,20220622,1000,26.5,0.0,66.0,0.0,1.9
4139,20220622,1100,25.9,0.0,70.0,0.0,1.4
4140,20220622,1200,25.4,0.0,73.0,0.0,1.6
4141,20220622,1300,25.0,0.0,74.0,0.0,1.3
4142,20220622,1400,24.5,0.0,75.0,0.0,1.3
4143,20220622,1500,24.4,0.0,76.0,0.0,1.2
4144,20220622,1600,23.799999,0.0,77.0,0.0,1.1
4145,20220622,1700,23.5,0.0,79.0,0.0,1.0
4146,20220622,1800,23.9,0.0,80.0,0.0,2.2
4147,20220622,1900,23.6,0.0,81.0,0.0,1.1
4148,20220622,2000,23.700001,0.0,82.0,0.0,1.7
4149,20220622,2100,24.5,0.0,81.0,0.0,1.1
4150,20220622,2200,25.1,0.0,78.0,0.0,1.7
4151,20220622,2300,24.6,1.2,84.0,1.0,1.6
4152,20220623,0000,25.200001,0.0,82.0,0.0,2.1
4153,20220623,0100,26.200001,0.0,79.0,0.0,1.9
4154,20220623,0200,26.4,0.0,79.0,0.0,1.9
4155,20220623,0300,25.4,4.7,92.0,1.0,2.7
4156,20220623,0400,24.799999,11.1,95.0,1.0,4.6
4157,20220623,0500,24.5,7.4,97.0,1.0,5.4
4158,20220623,0600,24.4,0.2,96.0,0.0,3.0
4159,20220623,0700,24.4,3.0,98.0,1.0,4.5
4160,20220623,0800,24.1,19.700001,100.0,1.0,3.3
4161,20220623,0900,23.9,25.4,100.0,1.0,4.5
4162,20220623,1000,23.5,10.3,98.0,1.0,5.6
4163,20220623,1100,23.6,0.1,97.0,0.0,3.8
4164,20220623,1200,23.299999,15.0,100.0,1.0,4.6
4165,20220623,1300,23.5,3.5,98.0,0.0,5.3
4166,20220623,1400,23.5,7.8,100.0,1.0,4.4
4167,20220623,1500,23.4,10.2,100.0,1.0,4.3
4168,20220623,1600,22.700001,2.3,98.0,1.0,4.3
4169,20220623,1700,22.299999,0.0,99.0,0.0,3.4
4170,20220623,1800,22.1,0.0,99.0,0.0,2.4
4171,20220623,1900,21.299999,0.0,98.0,0.0,3.4
4172,20220623,2000,20.6,0.1,100.0,1.0,2.9
4173,20220623,2100,21.0,0.1,98.0,0.0,2.2
4174,20220623,2200,21.6,0.0,98.0,0.0,1.9
4175,20220623,2300,22.1,0.0,96.0,0.0,2.8
4176,20220624,0000,23.299999,0.0,90.0,0.0,3.0
4177,20220624,0100,22.6,0.0,88.0,0.0,3.9
4178,20220624,0200,22.799999,0.0,87.0,0.0,3.1
4179,20220624,0300,22.799999,0.0,90.0,0.0,3.4
4180,20220624,0400,22.6,0.0,93.0,0.0,3.3
4181,20220624,0500,22.5,0.0,92.0,0.0,4.1
4182,20220624,0600,23.4,0.0,86.0,0.0,2.8
4183,20220624,0700,24.4,0.0,81.0,0.0,5.2
4184,20220624,0800,24.9,0.0,78.0,0.0,4.1
4185,20220624,0900,24.5,0.0,78.0,0.0,4.7
4186,20220624,1000,24.1,0.0,82.0,0.0,3.7
4187,20220624,1100,23.6,0.0,85.0,0.0,2.7
4188,20220624,1200,23.1,0.0,87.0,0.0,3.8
4189,20220624,1300,22.700001,0.0,87.0,0.0,3.2
4190,20220624,1400,22.1,0.0,90.0,0.0,2.4
4191,20220624,1500,21.700001,0.0,91.0,0.0,2.4
4192,20220624,1600,21.6,0.0,90.0,0.0,3.9
4193,20220624,1700,21.5,0.0,90.0,0.0,2.8
4194,20220624,1800,21.5,0.0,89.0,0.0,2.2
4195,20220624,1900,21.6,0.0,90.0,0.0,1.6
4196,20220624,2000,21.9,0.0,89.0,0.0,2.0
4197,20220624,2100,22.4,0.0,87.0,0.0,2.0
4198,20220624,2200,23.299999,0.0,84.0,0.0,1.5
4199,20220624,2300,24.4,0.0,81.0,0.0,1.5
4200,20220625,0000,25.4,0.0,80.0,0.0,2.2
4201,20220625,0100,27.6,0.0,72.0,0.0,3.3
4202,20220625,0200,29.1,0.0,70.0,0.0,3.1
4203,20220625,0300,30.299999,0.0,71.0,0.0,3.6
4204,20220625,0400,30.299999,0.0,72.0,0.0,2.4
4205,20220625,0500,30.299999,0.0,70.0,0.0,4.2
4206,20220625,0600,29.5,0.0,74.0,0.0,3.8
4207,20220625,0700,29.5,0.0,73.0,0.0,3.4
4208,20220625,0800,28.700001,0.0,72.0,0.0,3.7
4209,20220625,0900,27.799999,0.0,72.0,0.0,4.5
4210,20220625,1000,27.1,0.0,77.0,0.0,3.1
4211,20220625,1100,26.5,0.0,80.0,0.0,2.5
4212,20220625,1200,26.200001,0.0,81.0,0.0,3.4
4213,20220625,1300,25.9,0.0,83.0,0.0,2.7
4214,20220625,1400,25.700001,0.0,85.0,0.0,3.3
4215,20220625,1500,25.299999,0.0,86.0,0.0,2.3
4216,20220625,1600,25.0,0.0,83.0,0.0,3.2
4217,20220625,1700,24.799999,0.0,83.0,0.0,2.8
4218,20220625,1800,25.0,0.0,83.0,0.0,3.1
4219,20220625,1900,25.1,0.0,85.0,0.0,2.4
4220,20220625,2000,25.200001,0.0,85.0,0.0,2.5
4221,20220625,2100,25.200001,0.0,86.0,0.0,2.3
4222,20220625,2200,25.299999,0.0,85.0,0.0,2.4
4223,20220625,2300,25.299999,0.0,86.0,0.0,2.0
4224,20220626,0000,25.5,0.0,86.0,0.0,1.5
4225,20220626,0100,26.299999,0.0,84.0,0.0,3.4
4226,20220626,0200,27.200001,0.0,82.0,0.0,4.9
4227,20220626,0300,27.4,0.0,81.0,0.0,3.1
4228,20220626,0400,27.6,0.0,81.0,0.0,2.0
4229,20220626,0500,28.0,0.0,79.0,0.0,3.5
4230,20220626,0600,27.799999,0.0,80.0,0.0,3.1
4231,20220626,0700,27.700001,0.0,80.0,0.0,3.1
4232,20220626,0800,27.5,0.0,79.0,0.0,2.8
4233,20220626,0900,27.4,0.0,81.0,0.0,1.9
4234,20220626,1000,27.200001,0.0,80.0,0.0,2.4
4235,20220626,1100,27.1,0.0,80.0,0.0,2.4
4236,20220626,1200,27.0,0.0,81.0,0.0,2.4
4237,20220626,1300,26.9,0.0,80.0,0.0,1.9
4238,20220626,1400,26.9,0.0,80.0,0.0,2.5
4239,20220626,1500,26.6,0.2,83.0,0.0,2.9
4240,20220626,1600,26.200001,0.4,86.0,0.0,0.4
4241,20220626,1700,26.0,0.0,84.0,0.0,2.2
4242,20220626,1800,25.6,0.6,90.0,0.0,1.0
4243,20220626,1900,25.4,0.0,90.0,0.0,0.9
4244,20220626,2000,25.4,0.0,90.0,0.0,1.0
4245,20220626,2100,25.799999,0.0,89.0,0.0,0.9
4246,20220626,2200,26.4,0.0,85.0,0.0,1.4
4247,20220626,2300,27.0,0.0,82.0,0.0,1.4
4248,20220627,0000,27.4,0.0,81.0,0.0,2.8
4249,20220627,0100,28.0,0.0,80.0,1.0,3.2
4250,20220627,0200,27.700001,0.7,83.0,1.0,1.4
4251,20220627,0300,27.299999,1.2,85.0,0.0,3.4
4252,20220627,0400,26.5,1.6,88.0,1.0,3.5
4253,20220627,0500,26.6,0.2,89.0,0.0,3.3
4254,20220627,0600,26.4,1.1,91.0,1.0,3.2
4255,20220627,0700,26.200001,0.1,89.0,0.0,5.7
4256,20220627,0800,26.5,0.0,87.0,0.0,3.1
4257,20220627,0900,26.9,0.0,83.0,0.0,4.4
4258,20220627,1000,27.200001,0.0,81.0,0.0,5.0
4259,20220627,1100,27.299999,0.0,80.0,0.0,4.0
4260,20220627,1200,27.4,0.0,79.0,0.0,4.3
4261,20220627,1300,27.700001,0.0,78.0,0.0,4.2
4262,20220627,1400,27.700001,0.0,77.0,0.0,4.5
4263,20220627,1500,27.700001,0.0,76.0,0.0,4.5
4264,20220627,1600,27.5,0.0,76.0,0.0,5.0
4265,20220627,1700,27.4,0.0,76.0,0.0,4.2
4266,20220627,1800,25.799999,1.2,87.0,1.0,6.0
4267,20220627,1900,26.5,0.0,81.0,0.0,7.4
4268,20220627,2000,27.0,0.0,79.0,0.0,7.2
4269,20220627,2100,27.1,0.0,79.0,0.0,6.8
4270,20220627,2200,27.4,0.0,78.0,0.0,6.1
4271,20220627,2300,27.700001,0.0,76.0,0.0,6.1
4272,20220628,0000,27.9,0.0,76.0,0.0,5.2
4273,20220628,0100,27.6,0.0,77.0,0.0,7.7
4274,20220628,0200,27.799999,0.0,77.0,0.0,7.4
4275,20220628,0300,27.700001,0.0,78.0,0.0,7.8
4276,20220628,0400,26.0,3.2,90.0,1.0,5.0
4277,20220628,0500,26.4,0.0,87.0,0.0,5.7
4278,20220628,0600,26.9,0.0,84.0,0.0,6.4
4279,20220628,0700,26.9,0.0,83.0,0.0,7.5
4280,20220628,0800,26.9,0.0,84.0,0.0,4.8
4281,20220628,0900,27.200001,0.0,81.0,0.0,6.0
4282,20220628,1000,26.6,0.5,86.0,1.0,5.3
4283,20220628,1100,26.5,0.3,85.0,0.0,4.8
4284,20220628,1200,26.700001,0.0,85.0,1.0,3.9
4285,20220628,1300,26.200001,0.7,88.0,1.0,3.7
4286,20220628,1400,25.6,0.4,90.0,1.0,5.2
4287,20220628,1500,25.1,2.8,95.0,1.0,3.7
4288,20220628,1600,24.9,6.2,96.0,1.0,4.8
4289,20220628,1700,24.9,1.2,95.0,1.0,7.2
4290,20220628,1800,25.0,0.8,97.0,1.0,6.0
4291,20220628,1900,24.9,0.3,95.0,0.0,4.3
4292,20220628,2000,24.9,0.0,95.0,0.0,5.3
4293,20220628,2100,24.9,0.1,95.0,1.0,6.3
4294,20220628,2200,25.1,0.0,94.0,0.0,4.0
4295,20220628,2300,25.299999,0.0,93.0,0.0,4.5
4296,20220629,0000,25.299999,0.0,94.0,0.0,5.0
4297,20220629,0100,25.5,0.0,92.0,0.0,4.0
4298,20220629,0200,25.1,7.2,98.0,1.0,2.8
4299,20220629,0300,25.1,3.5,97.0,0.0,2.4
4300,20220629,0400,25.1,1.8,95.0,1.0,2.4
4301,20220629,0500,25.9,0.0,93.0,0.0,2.9
4302,20220629,0600,25.700001,1.1,94.0,1.0,3.9
4303,20220629,0700,25.9,0.0,92.0,0.0,4.3
